account_id,event_timestamp
A00000988,2022-07-19 12:50:43.929884
A00000054,2022-07-22 17:05:05.929884
A00004616,2022-07-15 19:22:51.929884
A00003610,2022-07-16 04:01:18.929884
A00000434,2022-07-15 13:24:40.929884
A00000288,2022-07-24 13:04:31.929884
A00006924,2022-07-20 12:17:27.929884
A00001160,2022-07-19 07:42:23.929884
A00001976,2022-07-22 16:01:54.929884
A00000290,2022-07-16 22:50:55.929884
A00001147,2022-07-19 06:25:01.929884
A00000692,2022-07-23 19:13:18.929884
A00001377,2022-07-15 12:12:46.929884
A00002193,2022-07-24 00:52:56.929884
A00002387,2022-07-17 03:26:02.929884
A00001813,2022-07-15 11:27:28.929884
A00003713,2022-07-25 02:14:36.929884
A00004408,2022-07-25 12:44:13.929884
A00002992,2022-07-18 06:17:09.929884
A00001866,2022-07-20 12:17:14.929884
A00008153,2022-07-18 02:38:01.929884
A00002027,2022-07-22 08:52:31.929884
A00006265,2022-07-23 18:21:05.929884
A00001440,2022-07-17 18:39:34.929884
A00002606,2022-07-24 00:54:25.929884
A00000892,2022-07-15 21:23:06.929884
A00001234,2022-07-20 23:47:43.929884
A00002563,2022-07-20 11:09:05.929884
A00002680,2022-07-18 04:49:32.929884
A00001465,2022-07-24 00:27:11.929884
A00004225,2022-07-21 16:35:40.929884
A00003120,2022-07-24 21:27:48.929884
A00009750,2022-07-25 22:03:12.929884
A00000029,2022-07-16 00:13:56.929884
A00000609,2022-07-25 17:30:45.929884
A00000711,2022-07-17 02:17:36.929884
A00003175,2022-07-22 07:52:01.929884
A00002875,2022-07-24 12:41:52.929884
A00003182,2022-07-17 21:15:02.929884
