disp_id,client_id,account_id,type,event_timestamp
D00005468,5468,A00004533,Owner,2022-07-19 09:29:51.719715
D00005469,5469,A00004534,Owner,2022-07-20 22:52:00.719715
D00005472,5472,A00004537,Owner,2022-07-23 07:21:13.719715
D00005473,5473,A00004538,Owner,2022-07-21 11:37:05.719715
D00005478,5478,A00004543,Owner,2022-07-16 11:48:19.719715
D00005487,5487,A00004550,Owner,2022-07-20 12:57:43.719715
D00005517,5517,A00004576,Owner,2022-07-16 20:34:44.719715
D00005521,5521,A00004580,Owner,2022-07-17 22:10:56.719715
D00005526,5526,A00004585,Owner,2022-07-23 00:04:14.719715
D00005527,5527,A00004585,User,2022-07-22 00:19:27.719715
D00005530,5530,A00004588,Owner,2022-07-24 20:25:12.719715
D00005531,5531,A00004589,Owner,2022-07-18 01:31:00.719715
D00005539,5539,A00004596,Owner,2022-07-22 07:55:09.719715
D00005563,5563,A00004616,Owner,2022-07-18 18:41:54.719715
D00005565,5565,A00004618,Owner,2022-07-21 15:42:29.719715
D00005574,5574,A00004626,Owner,2022-07-20 01:48:59.719715
D00005579,5579,A00004631,Owner,2022-07-18 04:37:11.719715
D00005580,5580,A00004631,User,2022-07-16 02:17:46.719715
D00005606,5606,A00004650,Owner,2022-07-16 09:29:52.719715
D00005617,5617,A00004659,Owner,2022-07-19 22:45:53.719715
D00005618,5618,A00004660,Owner,2022-07-25 22:33:39.719715
D00005642,5642,A00004681,Owner,2022-07-22 04:39:14.719715
D00005684,5684,A00004715,Owner,2022-07-20 14:26:47.719715
D00005699,5699,A00004725,Owner,2022-07-25 06:09:28.719715
D00005701,5701,A00004727,Owner,2022-07-24 14:26:43.719715
D00005704,5704,A00004729,Owner,2022-07-21 03:35:34.719715
D00005722,5722,A00004743,Owner,2022-07-15 03:58:38.719715
D00005727,5727,A00004746,Owner,2022-07-17 16:02:19.719715
D00005736,5736,A00004753,Owner,2022-07-23 02:26:11.719715
D00005753,5753,A00004768,Owner,2022-07-19 02:24:56.719715
D00005760,5760,A00004774,Owner,2022-07-21 18:31:31.719715
D00005761,5761,A00004774,User,2022-07-24 21:52:02.719715
D00005774,5774,A00004784,Owner,2022-07-16 22:06:11.719715
D00005775,5775,A00004784,User,2022-07-24 08:30:23.719715
D00005788,5788,A00004794,Owner,2022-07-24 21:24:08.719715
D00005801,5801,A00004803,Owner,2022-07-15 09:16:30.719715
D00005826,5826,A00004825,Owner,2022-07-25 07:00:32.719715
D00005827,5827,A00004825,User,2022-07-24 21:28:23.719715
D00005858,5858,A00004851,Owner,2022-07-23 14:49:32.719715
D00005859,5859,A00004851,User,2022-07-15 23:43:45.719715
D00005860,5860,A00004852,Owner,2022-07-18 14:04:30.719715
D00005866,5866,A00004858,Owner,2022-07-22 17:34:40.719715
D00005873,5873,A00004863,Owner,2022-07-24 23:09:35.719715
D00005911,5911,A00004894,Owner,2022-07-20 13:37:37.719715
D00005928,5928,A00004907,Owner,2022-07-20 17:42:10.719715
D00005965,5965,A00004937,Owner,2022-07-24 05:16:59.719715
D00005977,5977,A00004948,Owner,2022-07-19 22:20:39.719715
D00005978,5978,A00004949,Owner,2022-07-17 06:53:38.719715
D00006001,6001,A00004969,Owner,2022-07-20 13:56:18.719715
D00006015,6015,A00004981,Owner,2022-07-15 10:52:35.719715
D00006033,6033,A00004994,Owner,2022-07-18 03:45:00.719715
D00006034,6034,A00004995,Owner,2022-07-17 18:17:33.719715
D00006039,6039,A00004999,Owner,2022-07-18 12:17:36.719715
D00006040,6040,A00004999,User,2022-07-18 17:20:44.719715
D00006042,6042,A00005001,Owner,2022-07-16 03:32:31.719715
D00006052,6052,A00005011,Owner,2022-07-25 06:03:41.719715
D00006067,6067,A00005024,Owner,2022-07-19 18:44:16.719715
D00006077,6077,A00005033,Owner,2022-07-25 01:32:09.719715
D00006112,6112,A00005063,Owner,2022-07-16 08:24:35.719715
D00006114,6114,A00005065,Owner,2022-07-24 19:15:35.719715
D00006115,6115,A00005066,Owner,2022-07-24 21:01:41.719715
D00006122,6122,A00005072,Owner,2022-07-23 11:31:18.719715
D00006144,6144,A00005092,Owner,2022-07-25 19:27:35.719715
D00006175,6175,A00005118,Owner,2022-07-23 06:46:31.719715
D00006178,6178,A00005120,Owner,2022-07-17 02:49:36.719715
D00006183,6183,A00005125,Owner,2022-07-15 21:24:13.719715
D00006185,6185,A00005126,Owner,2022-07-25 21:14:28.719715
D00006186,6186,A00005126,User,2022-07-17 13:27:49.719715
D00006191,6191,A00005129,Owner,2022-07-23 22:29:02.719715
D00006196,6196,A00005133,Owner,2022-07-23 19:19:34.719715
D00006235,6235,A00005164,Owner,2022-07-20 04:10:22.719715
D00006255,6255,A00005180,Owner,2022-07-15 20:56:38.719715
D00006256,6256,A00005180,User,2022-07-24 07:02:11.719715
D00006257,6257,A00005181,Owner,2022-07-23 15:03:48.719715
D00006272,6272,A00005194,Owner,2022-07-19 12:11:42.719715
D00006275,6275,A00005196,Owner,2022-07-15 09:53:10.719715
D00006299,6299,A00005213,Owner,2022-07-25 10:09:02.719715
D00006301,6301,A00005215,Owner,2022-07-19 10:51:31.719715
D00006317,6317,A00005228,Owner,2022-07-21 15:17:10.719715
D00006318,6318,A00005228,User,2022-07-18 06:32:23.719715
D00006342,6342,A00005250,Owner,2022-07-23 18:30:17.719715
D00006349,6349,A00005256,Owner,2022-07-17 21:49:15.719715
D00006359,6359,A00005263,Owner,2022-07-17 10:29:17.719715
D00006363,6363,A00005267,Owner,2022-07-22 04:01:38.719715
D00006366,6366,A00005269,Owner,2022-07-24 18:10:38.719715
D00006367,6367,A00005270,Owner,2022-07-25 11:11:10.719715
D00006383,6383,A00005283,Owner,2022-07-20 02:21:59.719715
D00006391,6391,A00005290,Owner,2022-07-17 12:46:45.719715
D00006408,6408,A00005305,Owner,2022-07-24 13:08:16.719715
D00006417,6417,A00005313,Owner,2022-07-23 13:08:23.719715
D00006422,6422,A00005317,Owner,2022-07-19 16:06:23.719715
D00006452,6452,A00005343,Owner,2022-07-16 12:03:32.719715
D00006468,6468,A00005357,Owner,2022-07-15 19:56:11.719715
D00006469,6469,A00005358,Owner,2022-07-15 10:02:48.719715
D00006473,6473,A00005362,Owner,2022-07-15 18:47:29.719715
D00006474,6474,A00005362,User,2022-07-15 17:49:58.719715
D00006478,6478,A00005366,Owner,2022-07-19 20:18:16.719715
D00006481,6481,A00005369,Owner,2022-07-20 09:28:52.719715
D00006485,6485,A00005372,Owner,2022-07-20 02:34:03.719715
D00006499,6499,A00005385,Owner,2022-07-15 03:41:30.719715
D00006501,6501,A00005387,Owner,2022-07-21 11:17:43.719715
D00006511,6511,A00005395,Owner,2022-07-17 12:17:04.719715
D00006544,6544,A00005422,Owner,2022-07-25 17:59:40.719715
D00006545,6545,A00005422,User,2022-07-23 08:58:50.719715
D00006546,6546,A00005423,Owner,2022-07-20 01:47:03.719715
D00006551,6551,A00005428,Owner,2022-07-15 12:20:23.719715
D00006552,6552,A00005429,Owner,2022-07-22 12:25:11.719715
D00006567,6567,A00005442,Owner,2022-07-24 01:41:01.719715
D00006571,6571,A00005445,Owner,2022-07-23 13:08:15.719715
D00006604,6604,A00005472,Owner,2022-07-23 08:30:46.719715
D00006610,6610,A00005477,Owner,2022-07-16 07:51:45.719715
D00006616,6616,A00005481,Owner,2022-07-25 21:31:52.719715
D00006619,6619,A00005483,Owner,2022-07-22 08:24:51.719715
D00006644,6644,A00005505,Owner,2022-07-15 13:29:38.719715
D00006691,6691,A00005541,Owner,2022-07-25 19:01:14.719715
D00006698,6698,A00005546,Owner,2022-07-23 05:22:49.719715
D00006729,6729,A00005572,Owner,2022-07-17 22:53:36.719715
D00006731,6731,A00005574,Owner,2022-07-23 19:39:18.719715
D00006749,6749,A00005591,Owner,2022-07-18 09:22:56.719715
D00006750,6750,A00005591,User,2022-07-23 20:20:58.719715
D00006753,6753,A00005593,Owner,2022-07-20 04:01:20.719715
D00006764,6764,A00005602,Owner,2022-07-15 20:57:17.719715
D00006789,6789,A00005622,Owner,2022-07-25 04:59:08.719715
D00006798,6798,A00005628,Owner,2022-07-18 08:25:56.719715
D00006803,6803,A00005632,Owner,2022-07-18 13:38:25.719715
D00006804,6804,A00005632,User,2022-07-16 21:55:40.719715
D00006827,6827,A00005648,Owner,2022-07-20 17:35:45.719715
D00006829,6829,A00005650,Owner,2022-07-22 18:39:39.719715
D00006844,6844,A00005661,Owner,2022-07-19 08:51:22.719715
D00006886,6886,A00005692,Owner,2022-07-18 21:21:30.719715
D00006892,6892,A00005698,Owner,2022-07-21 20:56:20.719715
D00006893,6893,A00005698,User,2022-07-16 12:20:39.719715
D00006895,6895,A00005700,Owner,2022-07-15 18:51:30.719715
D00006906,6906,A00005708,Owner,2022-07-16 09:41:12.719715
D00006922,6922,A00005724,Owner,2022-07-25 17:51:18.719715
D00006924,6924,A00005726,Owner,2022-07-22 12:04:23.719715
D00006936,6936,A00005735,Owner,2022-07-20 05:51:53.719715
D00006944,6944,A00005740,Owner,2022-07-15 08:51:16.719715
D00006946,6946,A00005742,Owner,2022-07-16 13:42:19.719715
D00006967,6967,A00005758,Owner,2022-07-15 19:30:01.719715
D00006978,6978,A00005767,Owner,2022-07-20 17:03:09.719715
D00006987,6987,A00005774,Owner,2022-07-22 03:33:15.719715
D00007010,7010,A00005794,Owner,2022-07-19 12:38:42.719715
D00007011,7011,A00005794,User,2022-07-15 04:14:05.719715
D00007043,7043,A00005817,Owner,2022-07-22 01:20:22.719715
D00007065,7065,A00005837,Owner,2022-07-17 11:23:01.719715
D00007100,7100,A00005868,Owner,2022-07-21 11:02:53.719715
D00007102,7102,A00005870,Owner,2022-07-19 23:07:03.719715
D00007112,7112,A00005878,Owner,2022-07-21 05:47:33.719715
D00007127,7127,A00005891,Owner,2022-07-25 20:02:22.719715
D00007150,7150,A00005912,Owner,2022-07-15 01:03:32.719715
D00007166,7166,A00005927,Owner,2022-07-18 20:16:24.719715
D00007186,7186,A00005944,Owner,2022-07-24 10:57:20.719715
D00007195,7195,A00005952,Owner,2022-07-15 23:15:07.719715
D00007234,7234,A00005984,Owner,2022-07-18 03:36:06.719715
D00007241,7241,A00005991,Owner,2022-07-21 05:27:07.719715
D00007286,7286,A00006030,Owner,2022-07-24 12:31:23.719715
D00007291,7291,A00006034,Owner,2022-07-18 22:19:09.719715
D00007299,7299,A00006040,Owner,2022-07-21 12:18:38.719715
D00007311,7311,A00006051,Owner,2022-07-16 09:19:34.719715
D00007324,7324,A00006061,Owner,2022-07-20 18:00:21.719715
D00007325,7325,A00006062,Owner,2022-07-25 04:04:42.719715
D00007327,7327,A00006064,Owner,2022-07-25 14:01:40.719715
D00007339,7339,A00006075,Owner,2022-07-19 04:53:54.719715
D00007348,7348,A00006083,Owner,2022-07-21 22:19:26.719715
D00007366,7366,A00006097,Owner,2022-07-17 02:45:15.719715
D00007390,7390,A00006118,Owner,2022-07-22 05:31:39.719715
D00007411,7411,A00006138,Owner,2022-07-15 10:57:34.719715
D00007412,7412,A00006138,User,2022-07-23 08:14:14.719715
D00007422,7422,A00006148,Owner,2022-07-24 20:17:46.719715
D00007423,7423,A00006148,User,2022-07-20 02:15:02.719715
D00007434,7434,A00006157,Owner,2022-07-16 11:56:15.719715
D00007435,7435,A00006158,Owner,2022-07-23 14:01:39.719715
D00007521,7521,A00006226,Owner,2022-07-22 13:34:13.719715
D00007567,7567,A00006265,Owner,2022-07-18 05:49:40.719715
D00007576,7576,A00006273,Owner,2022-07-22 22:09:46.719715
D00007586,7586,A00006281,Owner,2022-07-21 15:16:15.719715
D00007594,7594,A00006289,Owner,2022-07-20 07:19:42.719715
D00007614,7614,A00006306,Owner,2022-07-19 06:35:13.719715
D00007632,7632,A00006321,Owner,2022-07-25 23:35:29.719715
D00007672,7672,A00006353,Owner,2022-07-24 23:22:01.719715
D00007678,7678,A00006358,Owner,2022-07-16 05:34:50.719715
D00007683,7683,A00006363,Owner,2022-07-16 10:59:24.719715
D00007723,7723,A00006397,Owner,2022-07-18 09:52:33.719715
D00007724,7724,A00006397,User,2022-07-25 16:17:48.719715
D00007727,7727,A00006400,Owner,2022-07-21 22:56:29.719715
D00007753,7753,A00006425,Owner,2022-07-24 04:52:02.719715
D00007765,7765,A00006434,Owner,2022-07-22 00:11:03.719715
D00007772,7772,A00006440,Owner,2022-07-17 09:38:23.719715
D00007787,7787,A00006453,Owner,2022-07-25 20:18:57.719715
D00007796,7796,A00006461,Owner,2022-07-18 23:26:31.719715
D00007797,7797,A00006461,User,2022-07-15 23:56:17.719715
D00007800,7800,A00006463,Owner,2022-07-16 17:47:05.719715
D00007814,7814,A00006472,Owner,2022-07-17 07:49:04.719715
D00007815,7815,A00006473,Owner,2022-07-24 15:49:06.719715
D00007843,7843,A00006495,Owner,2022-07-18 00:43:47.719715
D00007855,7855,A00006505,Owner,2022-07-17 06:39:50.719715
D00007862,7862,A00006510,Owner,2022-07-25 04:15:24.719715
D00007863,7863,A00006511,Owner,2022-07-24 02:03:10.719715
D00007864,7864,A00006512,Owner,2022-07-17 03:16:54.719715
D00007914,7914,A00006555,Owner,2022-07-21 15:29:32.719715
D00007959,7959,A00006592,Owner,2022-07-25 11:31:17.719715
D00007970,7970,A00006602,Owner,2022-07-15 05:38:56.719715
D00007980,7980,A00006609,Owner,2022-07-25 00:52:51.719715
D00008013,8013,A00006636,Owner,2022-07-22 05:46:37.719715
D00008030,8030,A00006649,Owner,2022-07-21 12:40:20.719715
D00008064,8064,A00006678,Owner,2022-07-18 09:22:46.719715
D00008074,8074,A00006686,Owner,2022-07-16 21:33:32.719715
D00008076,8076,A00006688,Owner,2022-07-16 23:57:25.719715
D00008089,8089,A00006699,Owner,2022-07-18 11:55:59.719715
D00008091,8091,A00006701,Owner,2022-07-15 02:03:32.719715
D00008096,8096,A00006706,Owner,2022-07-21 10:08:11.719715
D00008105,8105,A00006715,Owner,2022-07-20 17:27:39.719715
D00008130,8130,A00006738,Owner,2022-07-16 03:52:25.719715
D00008200,8200,A00006792,Owner,2022-07-23 05:55:24.719715
D00008217,8217,A00006806,Owner,2022-07-16 12:37:08.719715
D00008276,8276,A00006856,Owner,2022-07-15 13:23:15.719715
D00008287,8287,A00006866,Owner,2022-07-21 21:22:45.719715
D00008295,8295,A00006872,Owner,2022-07-18 07:50:38.719715
D00008327,8327,A00006897,Owner,2022-07-20 09:08:59.719715
D00008333,8333,A00006902,Owner,2022-07-19 07:14:39.719715
D00008342,8342,A00006910,Owner,2022-07-16 01:44:24.719715
D00008356,8356,A00006922,Owner,2022-07-15 11:53:12.719715
D00008359,8359,A00006924,Owner,2022-07-24 05:25:16.719715
D00008362,8362,A00006927,Owner,2022-07-21 19:06:56.719715
D00008366,8366,A00006930,Owner,2022-07-22 06:04:26.719715
D00008392,8392,A00006950,Owner,2022-07-22 00:13:07.719715
D00008393,8393,A00006950,User,2022-07-23 13:06:39.719715
D00008432,8432,A00006985,Owner,2022-07-18 01:01:41.719715
D00008433,8433,A00006985,User,2022-07-18 12:42:50.719715
D00008463,8463,A00007011,Owner,2022-07-18 17:33:12.719715
D00008489,8489,A00007033,Owner,2022-07-25 22:38:10.719715
D00008502,8502,A00007045,Owner,2022-07-19 22:34:06.719715
D00008506,8506,A00007049,Owner,2022-07-15 02:02:45.719715
D00008510,8510,A00007052,Owner,2022-07-21 10:24:11.719715
D00008548,8548,A00007082,Owner,2022-07-21 11:21:30.719715
D00008568,8568,A00007099,Owner,2022-07-17 02:01:31.719715
D00008571,8571,A00007101,Owner,2022-07-16 04:44:09.719715
D00008598,8598,A00007123,Owner,2022-07-22 18:10:51.719715
D00008610,8610,A00007133,Owner,2022-07-18 15:25:25.719715
D00008611,8611,A00007133,User,2022-07-17 17:28:04.719715
D00008615,8615,A00007136,Owner,2022-07-15 22:00:23.719715
D00008636,8636,A00007156,Owner,2022-07-16 01:03:05.719715
D00008661,8661,A00007176,Owner,2022-07-22 03:01:55.719715
D00008666,8666,A00007180,Owner,2022-07-25 05:47:32.719715
D00008667,8667,A00007181,Owner,2022-07-21 13:06:35.719715
D00008670,8670,A00007184,Owner,2022-07-24 20:21:32.719715
D00008677,8677,A00007190,Owner,2022-07-17 07:40:47.719715
D00008678,8678,A00007190,User,2022-07-16 02:11:58.719715
D00008692,8692,A00007203,Owner,2022-07-18 09:05:23.719715
D00008726,8726,A00007231,Owner,2022-07-17 15:23:37.719715
D00008737,8737,A00007240,Owner,2022-07-17 09:10:30.719715
D00008738,8738,A00007240,User,2022-07-16 04:29:27.719715
D00008764,8764,A00007262,Owner,2022-07-21 02:20:35.719715
D00008777,8777,A00007274,Owner,2022-07-21 09:08:22.719715
D00008865,9173,A00007401,Owner,2022-07-24 14:55:32.719715
D00008866,9174,A00007401,User,2022-07-19 14:54:36.719715
D00008888,9196,A00007418,Owner,2022-07-22 08:49:53.719715
D00008894,9202,A00007424,Owner,2022-07-25 13:28:38.719715
D00008909,9217,A00007437,Owner,2022-07-21 17:36:34.719715
D00008918,9226,A00007445,Owner,2022-07-18 01:38:18.719715
D00008923,9231,A00007449,Owner,2022-07-23 12:59:51.719715
D00008928,9236,A00007454,Owner,2022-07-16 16:24:03.719715
D00008942,9250,A00007465,Owner,2022-07-16 10:04:16.719715
D00008965,9273,A00007485,Owner,2022-07-16 01:40:44.719715
D00008966,9274,A00007485,User,2022-07-23 17:41:30.719715
D00008968,9276,A00007487,Owner,2022-07-23 03:38:23.719715
D00009005,9313,A00007520,Owner,2022-07-25 17:27:22.719715
D00009008,9316,A00007523,Owner,2022-07-24 19:08:09.719715
D00009032,9340,A00007542,Owner,2022-07-21 08:27:53.719715
D00009038,9346,A00007546,Owner,2022-07-22 13:00:00.719715
D00009054,9362,A00007559,Owner,2022-07-17 04:19:01.719715
D00009058,9366,A00007562,Owner,2022-07-22 07:08:43.719715
D00009062,9370,A00007565,Owner,2022-07-19 05:55:03.719715
D00009095,9403,A00007594,Owner,2022-07-16 01:35:54.719715
D00009109,9417,A00007606,Owner,2022-07-25 22:13:23.719715
D00009110,9418,A00007607,Owner,2022-07-20 18:58:45.719715
D00009111,9419,A00007607,User,2022-07-16 23:57:26.719715
D00009119,9427,A00007614,Owner,2022-07-18 09:35:01.719715
D00009120,9428,A00007614,User,2022-07-20 11:28:50.719715
D00009125,9433,A00007618,Owner,2022-07-23 13:30:04.719715
D00009142,9450,A00007632,Owner,2022-07-16 21:51:24.719715
D00009143,9451,A00007632,User,2022-07-19 21:25:48.719715
D00009148,9456,A00007636,Owner,2022-07-17 05:16:10.719715
D00009149,9457,A00007637,Owner,2022-07-17 13:47:07.719715
D00009150,9458,A00007637,User,2022-07-25 09:43:12.719715
D00009197,9505,A00007674,Owner,2022-07-15 17:16:25.719715
D00009238,9546,A00007713,Owner,2022-07-22 16:20:06.719715
D00009247,9555,A00007721,Owner,2022-07-15 04:26:39.719715
D00009261,9569,A00007733,Owner,2022-07-16 03:04:50.719715
D00009274,9582,A00007745,Owner,2022-07-15 07:06:26.719715
D00009285,9593,A00007753,Owner,2022-07-25 05:33:12.719715
D00009298,9606,A00007765,Owner,2022-07-20 18:54:04.719715
D00009303,9611,A00007769,Owner,2022-07-17 13:50:30.719715
D00009308,9616,A00007774,Owner,2022-07-21 11:46:30.719715
D00009333,9641,A00007795,Owner,2022-07-19 07:20:31.719715
D00009334,9642,A00007795,User,2022-07-20 09:38:59.719715
D00009355,9663,A00007815,Owner,2022-07-22 23:35:35.719715
D00009356,9664,A00007815,User,2022-07-17 18:36:08.719715
D00009362,9670,A00007819,Owner,2022-07-17 08:42:11.719715
D00009367,9675,A00007824,Owner,2022-07-23 11:42:11.719715
D00009372,9680,A00007828,Owner,2022-07-25 00:18:27.719715
D00009394,9702,A00007844,Owner,2022-07-17 09:08:51.719715
D00009407,9715,A00007857,Owner,2022-07-22 11:36:37.719715
D00009409,9717,A00007859,Owner,2022-07-23 11:25:11.719715
D00009410,9718,A00007859,User,2022-07-25 06:17:04.719715
D00009413,9721,A00007861,Owner,2022-07-22 21:18:12.719715
D00009447,9755,A00007890,Owner,2022-07-18 16:36:31.719715
D00009452,9760,A00007894,Owner,2022-07-15 05:05:15.719715
D00009467,9775,A00007907,Owner,2022-07-20 03:20:47.719715
D00009468,9776,A00007907,User,2022-07-19 12:33:09.719715
D00009490,9798,A00007926,Owner,2022-07-22 08:26:23.719715
D00009512,9820,A00007944,Owner,2022-07-20 00:40:52.719715
D00009525,9833,A00007957,Owner,2022-07-20 23:41:38.719715
D00009526,9834,A00007957,User,2022-07-20 20:43:35.719715
D00009536,9844,A00007965,Owner,2022-07-18 16:58:47.719715
D00009537,9845,A00007965,User,2022-07-20 07:00:02.719715
D00009538,9846,A00007966,Owner,2022-07-22 02:35:46.719715
D00009564,9872,A00007990,Owner,2022-07-19 13:57:10.719715
D00009572,9880,A00007997,Owner,2022-07-17 00:44:41.719715
D00009606,9914,A00008026,Owner,2022-07-24 10:35:37.719715
D00009607,9915,A00008027,Owner,2022-07-25 08:37:17.719715
D00009621,9929,A00008038,Owner,2022-07-23 19:45:57.719715
D00009622,9930,A00008039,Owner,2022-07-24 16:16:57.719715
D00009625,9933,A00008041,Owner,2022-07-25 08:46:27.719715
D00009637,9945,A00008051,Owner,2022-07-24 21:27:23.719715
D00009638,9946,A00008051,User,2022-07-17 04:00:47.719715
D00009665,9973,A00008073,Owner,2022-07-15 21:52:52.719715
D00009679,9987,A00008085,Owner,2022-07-17 05:22:58.719715
D00009687,9995,A00008092,Owner,2022-07-16 21:23:49.719715
D00009689,9997,A00008094,Owner,2022-07-17 20:33:01.719715
D00009715,10023,A00008114,Owner,2022-07-15 02:03:06.719715
D00009732,10040,A00008127,Owner,2022-07-16 14:24:24.719715
D00009733,10041,A00008127,User,2022-07-17 08:03:13.719715
D00009735,10043,A00008129,Owner,2022-07-24 16:09:40.719715
D00009738,10046,A00008132,Owner,2022-07-20 09:47:22.719715
D00009758,10066,A00008149,Owner,2022-07-21 01:10:37.719715
D00009762,10070,A00008153,Owner,2022-07-19 00:33:09.719715
D00009767,10075,A00008158,Owner,2022-07-17 01:24:35.719715
D00009768,10076,A00008159,Owner,2022-07-25 23:57:21.719715
D00009769,10077,A00008159,User,2022-07-20 13:09:39.719715
D00009782,10090,A00008169,Owner,2022-07-16 22:08:42.719715
D00009787,10095,A00008173,Owner,2022-07-25 20:35:04.719715
D00009788,10096,A00008173,User,2022-07-19 11:40:44.719715
D00009837,10145,A00008212,Owner,2022-07-25 00:46:11.719715
D00009851,10159,A00008225,Owner,2022-07-17 01:08:43.719715
D00009890,10198,A00008260,Owner,2022-07-17 09:21:47.719715
D00009891,10199,A00008260,User,2022-07-18 16:28:00.719715
D00009892,10200,A00008261,Owner,2022-07-23 08:14:19.719715
D00009893,10201,A00008261,User,2022-07-15 08:45:23.719715
D00009901,10209,A00008268,Owner,2022-07-17 14:07:53.719715
